,Year,Scenario,Country,Wind (Onshore),Wind (Offshore),Solar CSP,Solar PV,Hydro,Oil,Gas CCS,Gas,Nuclear,Geothermal,Coal,Coal CCS,Biomass,BECCS,Hydrogen
776,2020,2.0deg,CI,0.0,0.0,0.0,241398855.34115198,25617826132.040806,327570814.93428206,0.0,13281214043.32413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,2020,2.0deg,CM,0.0,0.0,0.0,482797710.68230397,43303527200.26164,85695770.47042364,0.0,67891868134.70942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,2020,2.0deg,DJ,0.0,0.0,0.0,0.0,0.0,66426899.00370116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,2020,2.0deg,DZ,0.0,647976164.126232,0.0,46710678508.51291,10488032028.828634,178490598.84963974,0.0,859913125695.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,2020,2.0deg,EG,0.0,72098147861.77875,0.0,15328827314.16315,126502705647.44005,383856202.6397082,0.0,1634256420271.6833,0.0,0.0,0.0,0.0,11290797606.08918,0.0,0.0
781,2020,2.0deg,ER,0.0,0.0,0.0,5793572528.187648,0.0,152629745.03903854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,2020,2.0deg,ET,0.0,14385070843.60235,0.0,1086294849.035184,230677948152.27573,34481138.41413495,0.0,0.0,0.0,16662336015.608149,0.0,0.0,2000003093.5409224,0.0,0.0
783,2020,2.0deg,GA,0.0,0.0,0.0,8448959936.94032,18655183020.465496,305766565.6429908,0.0,1910311608.971279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,2020,2.0deg,GH,0.0,7170936216.3303,0.0,17984214722.915825,69538296392.82178,553726516.8858142,0.0,101489094527.41064,0.0,0.0,0.0,0.0,63829885.964072,0.0,0.0
785,2020,2.0deg,GM,0.0,0.0,0.0,120699427.67057599,0.0,68962276.8282699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,2020,2.0deg,GN,0.0,0.0,0.0,0.0,27968085410.20969,308809019.0324733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,2020,2.0deg,GQ,0.0,0.0,0.0,241398855.34115198,5464352821.742649,9127360.168447487,0.0,21195362137.633713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,2020,2.0deg,GW,0.0,0.0,0.0,7362665087.905136,0.0,13183964.687757483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,2020,2.0deg,KE,0.0,32917189137.612583,0.0,19432607854.962734,34871972039.83078,438620363.6503931,0.0,0.0,0.0,80737033405.07506,0.0,0.0,964540499.0126435,0.0,0.0
790,2020,2.0deg,LR,0.0,0.0,0.0,18708411288.939278,3025958820.642435,226155701.95153219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,2020,2.0deg,LS,0.0,0.0,0.0,0.0,3290362989.436434,507075.5649137493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,2020,2.0deg,LY,0.0,0.0,0.0,29933458062.302845,0.0,1611993220.860809,0.0,397071913007.60156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,2020,2.0deg,MA,0.0,23931919661.728836,76925991269.73067,22812191829.73886,51617569396.78406,433549608.00125563,0.0,83720164323.3286,0.0,0.0,41961137429.36,0.0,0.0,0.0,0.0
794,2020,2.0deg,ML,0.0,0.0,0.0,103077311230.6719,11046218607.393744,478679333.27857935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,2020,2.0deg,MR,0.0,1727936437.669952,0.0,6638468521.88168,3025958820.642435,80117939.25637239,0.0,8763175476.074596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,2020,2.0deg,MW,0.0,0.0,0.0,724196566.023456,18478913574.60283,16226418.077239977,0.0,0.0,0.0,0.0,0.0,0.0,319149429.82035995,0.0,0.0
797,2020,2.0deg,MZ,0.0,0.0,0.0,1086294849.035184,98328972550.39058,16733493.642153727,0.0,7428989590.443863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,2020,2.0deg,NE,0.0,0.0,0.0,26191775804.51499,5728756990.536649,34988213.9790487,0.0,33081745482.343895,0.0,0.0,357132060.18537897,0.0,0.0,0.0,0.0
799,2020,2.0deg,NG,0.0,345587287.5339904,0.0,103922207224.36594,132936540421.42735,439634514.7802206,0.0,704662404458.4691,0.0,0.0,0.0,0.0,78014305.06719911,0.0,0.0
800,2020,2.0deg,NM,0.0,215992054.708744,0.0,4586578251.481888,15541089476.89173,14705191.38249873,0.0,0.0,0.0,0.0,229316375.48745388,0.0,0.0,0.0,0.0
801,2020,2.0deg,RW,0.0,0.0,0.0,844895993.694032,4964922725.1317625,19775947.031636223,0.0,29534023922.825806,0.0,0.0,63907842.34896255,0.0,35461047.757817775,0.0,0.0
802,2020,2.0deg,SD,0.0,0.0,0.0,965595421.3646079,83786743266.72063,551698214.6261592,0.0,0.0,0.0,0.0,0.0,0.0,2425535666.6347356,0.0,0.0
803,2020,2.0deg,SL,0.0,0.0,0.0,15570226169.504303,2438394001.1002145,215507115.08834344,0.0,0.0,0.0,0.0,0.0,0.0,340426058.4750506,0.0,0.0
804,2020,2.0deg,SN,0.0,2332714190.854435,0.0,6276370238.869951,11222488053.256409,840224211.0620826,0.0,0.0,0.0,0.0,285705648.1483032,0.0,0.0,0.0,0.0
805,2020,2.0deg,SO,0.0,259190465.6504928,0.0,17984214722.915825,0.0,396026016.1976382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,2020,2.0deg,SS,0.0,0.0,0.0,0.0,0.0,3042453.389482496,0.0,18830214431.288322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,2020,2.0deg,SZ,0.0,0.0,0.0,0.0,2350259278.1688814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446809201.748504,0.0,0.0
808,2020,2.0deg,TD,0.0,43198410.9417488,0.0,9776653641.316656,0.0,202830225.96549973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,2020,2.0deg,TG,0.0,0.0,0.0,241398855.34115198,6140052364.216203,18761795.901808724,0.0,424513690.88250643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,2020,2.0deg,TN,0.0,14514666076.427597,0.0,4707277679.152464,2115233350.3519933,1310790335.302042,0.0,105188428119.38678,0.0,0.0,0.0,0.0,99290933.72188976,0.0,0.0
811,2020,2.0deg,TZ,0.0,0.0,0.0,724196566.023456,26146634469.628807,280412787.39730334,0.0,8581241037.124951,0.0,631517108.4632826,240594230.01962373,0.0,546100135.4703938,0.0,0.0
812,2020,2.0deg,UG,0.0,0.0,0.0,2896786264.093824,64925912559.41535,114092002.10559359,0.0,20983105292.19246,0.0,0.0,0.0,0.0,617022230.9860293,0.0,0.0
813,2020,2.0deg,ZA,0.0,101516265713.10968,58045982968.54351,174169274128.64117,99269076261.65813,684044937.0686479,0.0,8823820289.057812,4089827696.7595396,0.0,279781015234.06995,0.0,2446812295.2894263,0.0,0.0
814,2020,2.0deg,ZM,0.0,0.0,0.0,241398855.34115198,134787369602.98535,52735858.75102993,0.0,0.0,0.0,0.0,3308170662.7698264,0.0,432624782.64537686,0.0,0.0
815,2020,2.0deg,ZW,0.0,0.0,0.0,482797710.68230397,43920470260.780975,0.0,0.0,0.0,0.0,0.0,5244202357.458986,0.0,985817127.6673341,0.0,0.0
816,2020,Reference,AO,0.0,0.0,0.0,724196566.023456,165046957809.4097,264693444.88497713,0.0,50759708466.951126,0.0,0.0,0.0,0.0,503546878.1610124,0.0,0.0
817,2020,Reference,BF,0.0,0.0,0.0,25829677521.50326,616943060.5193313,419858567.74858445,0.0,0.0,0.0,0.0,0.0,0.0,28368838.20625422,0.0,0.0
818,2020,Reference,BI,0.0,0.0,0.0,16897919873.88064,2085855109.3748822,33974062.84922121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,2020,Reference,BJ,0.0,0.0,0.0,362098283.011728,19183991358.053493,183054278.9338635,0.0,1212896259.664304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,2020,Reference,BW,0.0,0.0,0.0,120699427.67057599,0.0,41580196.322927445,0.0,0.0,0.0,0.0,6153949289.720688,0.0,0.0,0.0,0.0
821,2020,Reference,CD,0.0,0.0,0.0,241398855.34115198,115045191666.36674,20790098.161463723,0.0,7732213655.359939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,2020,Reference,CF,0.0,0.0,0.0,15570226169.504303,440673614.65666527,67948125.69844241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,2020,Reference,CG,0.0,0.0,0.0,0.0,8989741738.995972,46143876.407151185,0.0,32657231791.461388,0.0,0.0,0.0,0.0,85106514.61876266,0.0,0.0
824,2020,Reference,CI,0.0,0.0,0.0,241398855.34115198,25617826132.040806,290047223.1306646,0.0,13281214043.32413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,2020,Reference,CM,0.0,0.0,0.0,482797710.68230397,43303527200.26164,85695770.47042364,0.0,69893146963.15552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,2020,Reference,DJ,0.0,0.0,0.0,0.0,0.0,66426899.00370116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,2020,Reference,DZ,0.0,647976164.126232,0.0,46710678508.51291,10488032028.828634,209422208.30937847,0.0,942147492100.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,2020,Reference,EG,0.0,72098147861.77875,0.0,15328827314.16315,126502705647.44005,383856202.6397082,0.0,1637409950546.8105,0.0,0.0,0.0,0.0,11290797606.08918,0.0,0.0
829,2020,Reference,ER,0.0,0.0,0.0,4465878823.811312,0.0,159221727.38291728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,2020,Reference,ET,0.0,14385070843.60235,0.0,1086294849.035184,230677948152.27573,34481138.41413495,0.0,0.0,0.0,16662336015.608149,0.0,0.0,2000003093.5409224,0.0,0.0
831,2020,Reference,GA,0.0,0.0,0.0,6276370238.869951,18655183020.465496,314386850.2465246,0.0,1910311608.971279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,2020,Reference,GH,0.0,7170936216.3303,0.0,17984214722.915825,69538296392.82178,862535535.9182875,0.0,101489094527.41064,0.0,0.0,0.0,0.0,63829885.964072,0.0,0.0
833,2020,Reference,GM,0.0,0.0,0.0,362098283.011728,0.0,76061334.7370624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,2020,Reference,GN,0.0,0.0,0.0,2413988553.41152,27968085410.20969,466002444.1557356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,2020,Reference,GQ,0.0,0.0,0.0,241398855.34115198,5464352821.742649,10141511.298274986,0.0,21104394918.15889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,2020,Reference,GW,0.0,0.0,0.0,7845462798.58744,0.0,67948125.69844241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,2020,Reference,KE,0.0,32917189137.612583,0.0,19432607854.962734,34871972039.83078,438620363.6503931,0.0,0.0,0.0,80737033405.07506,0.0,0.0,964540499.0126435,0.0,0.0
838,2020,Reference,LR,0.0,0.0,0.0,7483364515.575711,3025958820.642435,213478812.82868847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,2020,Reference,LS,0.0,0.0,0.0,0.0,3290362989.436434,507075.5649137493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,2020,Reference,LY,0.0,0.0,0.0,29933458062.302845,0.0,3571840279.25245,0.0,300040212234.4572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,2020,Reference,MA,0.0,23931919661.728836,76925991269.73067,22812191829.73886,51617569396.78406,433549608.00125563,0.0,25804367924.35807,0.0,0.0,41961137429.36,0.0,0.0,0.0,0.0
842,2020,Reference,ML,0.0,0.0,0.0,65781188080.46392,11046218607.393744,271792502.79376966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,2020,Reference,MR,0.0,1727936437.669952,0.0,7241965660.23456,3025958820.642435,80625014.82128614,0.0,17617318171.624016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,2020,Reference,MW,0.0,0.0,0.0,724196566.023456,18478913574.60283,19775947.031636223,0.0,0.0,0.0,0.0,0.0,0.0,319149429.82035995,0.0,0.0
845,2020,Reference,MZ,0.0,0.0,0.0,1086294849.035184,98328972550.39058,16733493.642153727,0.0,7428989590.443863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,2020,Reference,NE,0.0,0.0,0.0,18708411288.939278,5728756990.536649,34988213.9790487,0.0,17223126887.23312,0.0,0.0,357132060.18537897,0.0,0.0,0.0,0.0
847,2020,Reference,NG,0.0,345587287.5339904,0.0,103922207224.36594,132936540421.42735,2113490954.560507,0.0,604568140629.6724,0.0,0.0,0.0,0.0,78014305.06719911,0.0,0.0
848,2020,Reference,NM,0.0,215992054.708744,0.0,4586578251.481888,15541089476.89173,14705191.38249873,0.0,0.0,0.0,0.0,229316375.48745388,0.0,0.0,0.0,0.0
849,2020,Reference,RW,0.0,0.0,0.0,844895993.694032,4964922725.1317625,53242934.31594368,0.0,24864373323.118233,0.0,0.0,150371393.76226482,0.0,35461047.757817775,0.0,0.0
850,2020,Reference,SD,0.0,0.0,0.0,965595421.3646079,83786743266.72063,551698214.6261592,0.0,0.0,0.0,0.0,0.0,0.0,2425535666.6347356,0.0,0.0
851,2020,Reference,SL,0.0,0.0,0.0,18708411288.939278,2438394001.1002145,208915132.74446473,0.0,0.0,0.0,0.0,0.0,0.0,340426058.4750506,0.0,0.0
852,2020,Reference,SN,0.0,2332714190.854435,0.0,54194043024.08862,11222488053.256409,1225601640.396532,0.0,0.0,0.0,0.0,285705648.1483032,0.0,0.0,0.0,0.0
853,2020,Reference,SO,0.0,259190465.6504928,0.0,17984214722.915825,0.0,396026016.1976382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,2020,Reference,SS,0.0,0.0,0.0,0.0,0.0,3042453.389482496,0.0,18830214431.288322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,2020,Reference,SZ,0.0,0.0,0.0,0.0,2350259278.1688814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446809201.748504,0.0,0.0
856,2020,Reference,TD,0.0,43198410.9417488,0.0,9776653641.316656,0.0,170377389.81101978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,2020,Reference,TG,0.0,0.0,0.0,241398855.34115198,6140052364.216203,18761795.901808724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,2020,Reference,TN,0.0,14514666076.427597,0.0,3258884547.1055517,2115233350.3519933,1316875242.081007,0.0,110464526848.9265,0.0,0.0,0.0,0.0,99290933.72188976,0.0,0.0
859,2020,Reference,TZ,0.0,0.0,0.0,724196566.023456,26146634469.628807,280919862.9622171,0.0,8581241037.124951,0.0,631517108.4632826,240594230.01962373,0.0,546100135.4703938,0.0,0.0
860,2020,Reference,UG,0.0,0.0,0.0,2896786264.093824,64925912559.41535,114092002.10559359,0.0,16950225228.80865,0.0,0.0,0.0,0.0,617022230.9860293,0.0,0.0
861,2020,Reference,ZA,0.0,101516265713.10968,58045982968.54351,174169274128.64117,99269076261.65813,684044937.0686479,0.0,8823820289.057812,4089827696.7595396,0.0,269236221246.49112,0.0,2446812295.2894263,0.0,0.0
862,2020,Reference,ZM,0.0,0.0,0.0,241398855.34115198,134787369602.98535,52735858.75102993,0.0,0.0,0.0,0.0,2379627306.287841,0.0,432624782.64537686,0.0,0.0
863,2020,Reference,ZW,0.0,0.0,0.0,482797710.68230397,43920470260.780975,0.0,0.0,0.0,0.0,0.0,11514689477.34543,0.0,985817127.6673341,0.0,0.0
864,2021,1.5deg,AO,0.0,0.0,0.0,724196566.023456,165046957809.4097,251509480.19721967,0.0,53882916335.58671,0.0,0.0,0.0,0.0,503546878.1610124,0.0,0.0
865,2021,1.5deg,BF,0.0,0.0,0.0,42124100257.03102,616943060.5193313,237311364.37963468,0.0,0.0,0.0,0.0,0.0,0.0,21276628.654690664,0.0,0.0
866,2021,1.5deg,BI,0.0,0.0,0.0,22932891257.40944,2085855109.3748822,29410382.76499746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,2021,1.5deg,BJ,0.0,0.0,0.0,362098283.011728,19183991358.053493,180518901.10929474,0.0,6913508680.086534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,2021,1.5deg,BW,0.0,0.0,0.0,2051890270.399792,0.0,39551894.06327245,0.0,0.0,0.0,0.0,1428528240.7415159,0.0,0.0,0.0,0.0
869,2021,1.5deg,CD,0.0,0.0,0.0,241398855.34115198,115045191666.36674,13183964.687757483,0.0,3456754340.043267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,2021,1.5deg,CF,0.0,0.0,0.0,19674006710.303886,440673614.65666527,65919823.43878741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,2021,1.5deg,CG,0.0,0.0,0.0,17501417012.23352,8989741738.995972,28396231.63516996,0.0,29352089483.87616,0.0,0.0,0.0,0.0,85106514.61876266,0.0,0.0
872,2021,1.5deg,CI,0.0,0.0,0.0,241398855.34115198,25617826132.040806,244917497.85334092,0.0,12614121100.508762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,2021,1.5deg,CM,0.0,0.0,0.0,482797710.68230397,43303527200.26164,82653317.08094114,0.0,57612572334.05444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,2021,1.5deg,DJ,0.0,0.0,0.0,0.0,0.0,40058969.628186196,0.0,0.0,0.0,3886259129.004816,0.0,0.0,0.0,0.0,0.0
875,2021,1.5deg,DZ,0.0,6306967997.495325,0.0,57935725281.87648,10488032028.828634,152629745.03903854,0.0,882048482434.3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,2021,1.5deg,EG,0.0,84150504514.52666,117698775154.20934,55401037300.79438,126502705647.44005,364587331.17298573,0.0,1158740441670.293,0.0,0.0,0.0,0.0,11985834142.142408,5589471.095158832,0.0
877,2021,1.5deg,ER,0.0,0.0,0.0,7845462798.58744,0.0,152122669.4741248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,2021,1.5deg,ET,0.0,13996285145.126612,0.0,965595421.3646079,278182563812.2642,32959911.719393704,0.0,0.0,0.0,38765434811.82304,0.0,0.0,1900712159.8190327,0.0,0.0
879,2021,1.5deg,GA,0.0,0.0,0.0,1086294849.035184,18655183020.465496,168349087.55136478,0.0,17617318171.624016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,2021,1.5deg,GH,0.0,10885999557.320698,0.0,40675707124.98411,69538296392.82178,793573259.0900177,0.0,99245236447.03168,0.0,0.0,0.0,0.0,63829885.964072,0.0,0.0
881,2021,1.5deg,GM,0.0,0.0,0.0,2051890270.399792,0.0,15719342.51232623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,2021,1.5deg,GN,0.0,0.0,0.0,2413988553.41152,63574513474.46825,284976467.4815271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,2021,1.5deg,GQ,0.0,0.0,0.0,241398855.34115198,5464352821.742649,9127360.168447487,0.0,23075351340.113384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,2021,1.5deg,GW,0.0,0.0,0.0,8569659364.610895,0.0,19268871.466722474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,2021,1.5deg,KE,0.0,40260918997.70988,0.0,26795272942.86787,34871972039.83078,419858567.74858445,0.0,0.0,0.0,86809313294.14508,0.0,0.0,929079451.2548257,0.0,0.0
886,2021,1.5deg,LR,0.0,0.0,0.0,10983647918.022415,3025958820.642435,191167487.9724835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,2021,1.5deg,LS,0.0,0.0,0.0,0.0,3290362989.436434,507075.5649137493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,2021,1.5deg,LY,0.0,5097412491.126358,91588125375.97177,59384118413.923386,0.0,1538974339.5132291,0.0,366719184109.5023,0.0,0.0,0.0,0.0,1120569109.1470418,0.0,0.0
889,2021,1.5deg,MA,0.0,28856538509.088196,173434969873.13953,60832511545.9703,51617569396.78406,411745358.70996445,0.0,19376017748.137257,0.0,0.0,19322724098.45103,0.0,1120569109.1470418,5589471.095158832,0.0
890,2021,1.5deg,ML,0.0,0.0,0.0,102956611803.00133,11046218607.393744,89752374.98973362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,2021,1.5deg,MR,0.0,12700332816.874147,0.0,9293855930.634352,3025958820.642435,84174543.77568239,0.0,46575216371.109276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,2021,1.5deg,MW,0.0,0.0,0.0,724196566.023456,18478913574.60283,15212266.94741248,0.0,0.0,0.0,0.0,0.0,0.0,297872801.1656693,0.0,0.0
893,2021,1.5deg,MZ,0.0,0.0,0.0,1086294849.035184,98328972550.39058,15719342.51232623,0.0,7065120712.544571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,2021,1.5deg,NE,0.0,0.0,0.0,37296123150.207985,5728756990.536649,21297173.726377472,0.0,19527629780.595295,0.0,0.0,71426412.0370758,0.0,0.0,0.0,0.0
895,2021,1.5deg,NG,0.0,345587287.5339904,0.0,206396021316.68494,132936540421.42735,415801963.22927445,0.0,726676471571.3762,0.0,0.0,0.0,0.0,2439720085.737863,0.0,0.0
896,2021,1.5deg,NM,0.0,215992054.708744,0.0,4465878823.811312,15541089476.89173,13691040.25267123,0.0,0.0,0.0,0.0,229316375.48745388,0.0,0.0,0.0,0.0
897,2021,1.5deg,RW,0.0,0.0,0.0,844895993.694032,4964922725.1317625,17747644.771981224,0.0,29534023922.825806,0.0,0.0,63907842.34896255,0.0,35461047.757817775,0.0,0.0
898,2021,1.5deg,SD,0.0,0.0,0.0,844895993.694032,83786743266.72063,525837360.815558,0.0,219594867812.22226,0.0,0.0,0.0,0.0,2304968104.2581553,0.0,0.0
899,2021,1.5deg,SL,0.0,0.0,0.0,29933458062.302845,2438394001.1002145,148573140.51972854,0.0,0.0,0.0,0.0,0.0,0.0,326241639.3719235,0.0,0.0
900,2021,1.5deg,SN,0.0,2332714190.854435,0.0,46952077363.854065,11222488053.256409,848844495.6656164,0.0,0.0,0.0,0.0,285705648.1483032,0.0,0.0,0.0,0.0
901,2021,1.5deg,SO,0.0,40606506285.24387,0.0,35727030590.49049,0.0,98372659.59326737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,2021,1.5deg,SS,0.0,0.0,0.0,0.0,0.0,3042453.389482496,0.0,20012788284.461018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,2021,1.5deg,SZ,0.0,0.0,0.0,0.0,2350259278.1688814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425532573.0938133,0.0,0.0
904,2021,1.5deg,TD,0.0,38489784149.09818,0.0,12914838760.75163,0.0,42087271.887841195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,2021,1.5deg,TG,0.0,0.0,0.0,2172589698.070368,6140052364.216203,17747644.771981224,0.0,424513690.88250643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,2021,1.5deg,TN,0.0,14817054953.019838,0.0,8448959936.94032,2115233350.3519933,1246898814.1229095,0.0,116832232212.1641,0.0,0.0,0.0,0.0,99290933.72188976,0.0,0.0
907,2021,1.5deg,TZ,0.0,0.0,0.0,603497138.35288,43421040164.17008,170377389.81101978,0.0,8156727346.242445,0.0,631517108.4632826,240594230.01962373,0.0,517731297.26413953,0.0,0.0
908,2021,1.5deg,UG,0.0,0.0,0.0,2896786264.093824,64925912559.41535,108514170.89154235,0.0,18769569618.305107,0.0,0.0,0.0,0.0,588653392.779775,0.0,0.0
909,2021,1.5deg,ZA,0.0,100349908617.68246,58045982968.54351,170186193015.51215,99269076261.65813,649056723.0895991,0.0,8399306598.175306,4089827696.7595396,0.0,286671784353.2257,0.0,2333336942.4644094,0.0,0.0
910,2021,1.5deg,ZM,0.0,0.0,0.0,241398855.34115198,134816747843.96246,49693405.36154743,0.0,0.0,0.0,0.0,1379657537.7687798,0.0,411348153.9906862,0.0,0.0
911,2021,1.5deg,ZW,0.0,0.0,0.0,482797710.68230397,43920470260.780975,0.0,0.0,0.0,0.0,0.0,3563802032.1656766,0.0,936171660.8063892,0.0,0.0
912,2021,2.0deg,AO,0.0,0.0,0.0,724196566.023456,165046957809.4097,251509480.19721967,0.0,54337752432.96082,0.0,0.0,0.0,0.0,503546878.1610124,0.0,0.0
913,2021,2.0deg,BF,0.0,0.0,0.0,42124100257.03102,616943060.5193313,532936418.7243505,0.0,0.0,0.0,0.0,0.0,0.0,21276628.654690664,0.0,0.0
914,2021,2.0deg,BI,0.0,0.0,0.0,22691492402.068287,2085855109.3748822,30931609.45973871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,2021,2.0deg,BJ,0.0,0.0,0.0,362098283.011728,19183991358.053493,180518901.10929474,0.0,7125765525.527786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,2021,2.0deg,BW,0.0,0.0,0.0,2051890270.399792,0.0,39551894.06327245,0.0,0.0,0.0,0.0,1428528240.7415159,0.0,0.0,0.0,0.0
917,2021,2.0deg,CD,0.0,0.0,0.0,241398855.34115198,115045191666.36674,13183964.687757483,0.0,3062563055.652368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,2021,2.0deg,CF,0.0,0.0,0.0,19432607854.962734,440673614.65666527,66933974.56861491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,2021,2.0deg,CG,0.0,0.0,0.0,14121833037.457392,8989741738.995972,37016516.2387037,0.0,30110149646.166348,0.0,0.0,0.0,0.0,85106514.61876266,0.0,0.0
920,2021,2.0deg,CI,0.0,0.0,0.0,241398855.34115198,25617826132.040806,247452875.67790967,0.0,12614121100.508762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,2021,2.0deg,CM,0.0,0.0,0.0,482797710.68230397,43303527200.26164,82653317.08094114,0.0,61645452397.438255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,2021,2.0deg,DJ,0.0,0.0,0.0,0.0,0.0,40058969.628186196,0.0,0.0,0.0,3886259129.004816,0.0,0.0,0.0,0.0,0.0
923,2021,2.0deg,DZ,0.0,6306967997.495325,0.0,64212095520.74643,10488032028.828634,152629745.03903854,0.0,898331614720.3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,2021,2.0deg,EG,0.0,84150504514.52666,117698775154.20934,55401037300.79438,126502705647.44005,364587331.17298573,0.0,1158710119263.8013,0.0,0.0,0.0,0.0,11985834142.142408,5589471.095158832,0.0
925,2021,2.0deg,ER,0.0,0.0,0.0,7845462798.58744,0.0,152122669.4741248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,2021,2.0deg,ET,0.0,13996285145.126612,0.0,965595421.3646079,278182563812.2642,32959911.719393704,0.0,0.0,0.0,38765434811.82304,0.0,0.0,1900712159.8190327,0.0,0.0
927,2021,2.0deg,GA,0.0,0.0,0.0,16777220446.210064,18655183020.465496,298667507.73419833,0.0,1789021983.0048485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,2021,2.0deg,GH,0.0,7646118736.689537,0.0,46227880797.830605,69538296392.82178,673396350.2054591,0.0,99245236447.03168,0.0,0.0,0.0,0.0,63829885.964072,0.0,0.0
