r,t,f,y,ProductionByTechnologyAnnual
REGION,GMLF00I00X,GMLFOI,2051.0,12.34
REGION,GMLF00I00X,GMLFOI,2052.0,12.6086
REGION,GMLF00I00X,GMLFOI,2053.0,12.883
REGION,GMLF00I00X,GMLFOI,2054.0,13.1632
REGION,GMLF00I00X,GMLFOI,2055.0,13.4494
REGION,GMLF00I00X,GMLFOI,2056.0,13.7418
REGION,GMLF00I00X,GMLFOI,2057.0,14.0404
REGION,GMLF00I00X,GMLFOI,2058.0,14.3453
REGION,GMLF00I00X,GMLFOI,2059.0,14.6567
REGION,GMLF00I00X,GMLFOI,2060.0,14.9747
REGION,GMLF00I00X,GMLFOI,2061.0,15.2488
REGION,GMLF00I00X,GMLFOI,2062.0,15.5277
REGION,GMLF00I00X,GMLFOI,2063.0,15.8115
REGION,GMLF00I00X,GMLFOI,2064.0,16.1002
REGION,GMLF00I00X,GMLFOI,2065.0,16.3939
REGION,GMLF00I00X,GMLFOI,2066.0,16.6927
REGION,GMLF00I00X,GMLFOI,2067.0,16.9965
REGION,GMLF00I00X,GMLFOI,2068.0,17.3056
REGION,GMLF00I00X,GMLFOI,2069.0,17.6199
REGION,GMLF00I00X,GMLFOI,2070.0,17.9395
REGION,GMLF00P00X,GMLF3X,2015.0,3.6144
REGION,GMLF00P00X,GMLF3X,2016.0,3.8943
REGION,GMLF00P00X,GMLF3X,2017.0,3.9826
REGION,GMLF00P00X,GMLF3X,2018.0,4.0709
REGION,GMLF00P00X,GMLF3X,2019.0,4.1592
REGION,GMLF00P00X,GMLF3X,2020.0,4.2475
REGION,GMLF00P00X,GMLF3X,2021.0,4.4125
REGION,GMLF00P00X,GMLF3X,2022.0,4.5837
REGION,GMLF00P00X,GMLF3X,2023.0,4.7612
REGION,GMLF00P00X,GMLF3X,2024.0,4.9454
REGION,GMLF00P00X,GMLF3X,2025.0,5.1366
REGION,GMLF00P00X,GMLF3X,2026.0,5.3369
REGION,GMLF00P00X,GMLF3X,2027.0,5.5447
REGION,GMLF00P00X,GMLF3X,2028.0,5.7602
REGION,GMLF00P00X,GMLF3X,2029.0,5.9838
REGION,GMLF00P00X,GMLF3X,2030.0,6.2158
REGION,GMLF00P00X,GMLF3X,2031.0,6.4148
REGION,GMLF00P00X,GMLF3X,2032.0,6.6221
REGION,GMLF00P00X,GMLF3X,2033.0,6.8378
REGION,GMLF00P00X,GMLF3X,2034.0,7.062
REGION,GMLF00P00X,GMLF3X,2035.0,7.4011
REGION,GMLF00P00X,GMLF3X,2036.0,7.6527
REGION,GMLF00P00X,GMLF3X,2037.0,7.9134
REGION,GMLF00P00X,GMLF3X,2038.0,8.1833
REGION,GMLF00P00X,GMLF3X,2039.0,8.4627
REGION,GMLF00P00X,GMLF3X,2040.0,8.7519
REGION,GMLF00P00X,GMLF3X,2041.0,8.9903
REGION,GMLF00P00X,GMLF3X,2042.0,9.235
REGION,GMLF00P00X,GMLF3X,2043.0,9.486
REGION,GMLF00P00X,GMLF3X,2044.0,9.7435
REGION,GMLF00P00X,GMLF3X,2045.0,10.0078
REGION,GMLF00P00X,GMLF3X,2046.0,10.2797
REGION,GMLF00P00X,GMLF3X,2047.0,10.5586
REGION,GMLF00P00X,GMLF3X,2048.0,10.8449
REGION,GMLF00P00X,GMLF3X,2049.0,11.1386
REGION,GMLF00P00X,GMLF3X,2050.0,11.44
REGION,GMLF00P00X,GMLF3X,2051.0,11.6907
REGION,GMLF00P00X,GMLF3X,2052.0,11.9467
REGION,GMLF00P00X,GMLF3X,2053.0,12.2082
REGION,GMLF00P00X,GMLF3X,2054.0,12.4752
REGION,GMLF00P00X,GMLF3X,2055.0,12.748
REGION,GMLF00P00X,GMLF3X,2056.0,13.0265
REGION,GMLF00P00X,GMLF3X,2057.0,13.311
REGION,GMLF00P00X,GMLF3X,2058.0,13.6015
REGION,GMLF00P00X,GMLF3X,2059.0,13.8982
REGION,GMLF00P00X,GMLF3X,2060.0,14.2011
REGION,GMLF00P00X,GMLF3X,2061.0,14.4622
REGION,GMLF00P00X,GMLF3X,2062.0,14.7277
REGION,GMLF00P00X,GMLF3X,2063.0,14.998
REGION,GMLF00P00X,GMLF3X,2064.0,15.2729
REGION,GMLF00P00X,GMLF3X,2065.0,15.5525
REGION,GMLF00P00X,GMLF3X,2066.0,15.8369
REGION,GMLF00P00X,GMLF3X,2067.0,16.1262
REGION,GMLF00P00X,GMLF3X,2068.0,16.4204
REGION,GMLF00P00X,GMLF3X,2069.0,16.7196
REGION,GMLF00P00X,GMLF3X,2070.0,17.0239
REGION,GMLFRCFURX,GMEL03,2015.0,0.0985
REGION,GMLFRCFURX,GMEL03,2016.0,0.2305
REGION,GMLFRCFURX,GMEL03,2017.0,0.2069
REGION,GMLFRCFURX,GMEL03,2018.0,0.1832
REGION,GMLFRCFURX,GMEL03,2019.0,0.0165
REGION,GMLFRCFURX,GMEL03,2020.0,0.0061
REGION,GMLFRCFURX,GMEL03,2023.0,0.0003
REGION,GMLFRCFURX,GMEL03,2024.0,0.0001
REGION,GMLFRCFURX,GMEL03,2025.0,0.0001
REGION,GMLFRCFURX,GMEL03,2070.0,0.0
REGION,GMLFRCP01N,GMEL01,2070.0,0.0
REGION,GMLFRCP01N,GMWAT2,2070.0,0.0
REGION,GMLFRCP01O,GMEL01,2070.0,0.0
REGION,GMLFRCP01O,GMWAT2,2070.0,0.0
REGION,GMLFRCP02N,GMEL01,2070.0,0.0
REGION,GMLFRCP02N,GMWAT2,2070.0,0.0
REGION,GMLFRCP02O,GMEL01,2015.0,0.1899
REGION,GMLFRCP02O,GMEL01,2016.0,0.1899
REGION,GMLFRCP02O,GMEL01,2017.0,0.1899
REGION,GMLFRCP02O,GMEL01,2018.0,0.1899
REGION,GMLFRCP02O,GMEL01,2019.0,0.038
REGION,GMLFRCP02O,GMEL01,2020.0,0.038
REGION,GMLFRCP02O,GMEL01,2021.0,0.0361
REGION,GMLFRCP02O,GMEL01,2022.0,0.0342
REGION,GMLFRCP02O,GMEL01,2023.0,0.0323
REGION,GMLFRCP02O,GMEL01,2024.0,0.0304
REGION,GMLFRCP02O,GMEL01,2025.0,0.0285
REGION,GMLFRCP02O,GMEL01,2026.0,0.0266
REGION,GMLFRCP02O,GMEL01,2027.0,0.0247
REGION,GMLFRCP02O,GMEL01,2028.0,0.0228
REGION,GMLFRCP02O,GMEL01,2029.0,0.0209
REGION,GMLFRCP02O,GMEL01,2030.0,0.019
REGION,GMLFRCP02O,GMEL01,2031.0,0.0171
REGION,GMLFRCP02O,GMEL01,2032.0,0.0152
REGION,GMLFRCP02O,GMEL01,2033.0,0.0133
REGION,GMLFRCP02O,GMEL01,2034.0,0.0114
REGION,GMLFRCP02O,GMEL01,2035.0,0.0095
REGION,GMLFRCP02O,GMEL01,2036.0,0.0076
REGION,GMLFRCP02O,GMEL01,2037.0,0.0057
REGION,GMLFRCP02O,GMEL01,2038.0,0.0038
REGION,GMLFRCP02O,GMEL01,2039.0,0.0019
REGION,GMLFRCP02O,GMEL01,2070.0,0.0
REGION,GMLFRCP02O,GMWAT2,2015.0,0.0939
REGION,GMLFRCP02O,GMWAT2,2016.0,0.0939
REGION,GMLFRCP02O,GMWAT2,2017.0,0.0939
REGION,GMLFRCP02O,GMWAT2,2018.0,0.0939
REGION,GMLFRCP02O,GMWAT2,2019.0,0.0188
REGION,GMLFRCP02O,GMWAT2,2020.0,0.0188
REGION,GMLFRCP02O,GMWAT2,2021.0,0.0178
REGION,GMLFRCP02O,GMWAT2,2022.0,0.0169
REGION,GMLFRCP02O,GMWAT2,2023.0,0.016
REGION,GMLFRCP02O,GMWAT2,2024.0,0.015
REGION,GMLFRCP02O,GMWAT2,2025.0,0.0141
REGION,GMLFRCP02O,GMWAT2,2026.0,0.0131
REGION,GMLFRCP02O,GMWAT2,2027.0,0.0122
REGION,GMLFRCP02O,GMWAT2,2028.0,0.0113
REGION,GMLFRCP02O,GMWAT2,2029.0,0.0103
REGION,GMLFRCP02O,GMWAT2,2030.0,0.0094
REGION,GMLFRCP02O,GMWAT2,2031.0,0.0085
REGION,GMLFRCP02O,GMWAT2,2032.0,0.0075
REGION,GMLFRCP02O,GMWAT2,2033.0,0.0066
REGION,GMLFRCP02O,GMWAT2,2034.0,0.0056
REGION,GMLFRCP02O,GMWAT2,2035.0,0.0047
REGION,GMLFRCP02O,GMWAT2,2036.0,0.0038
REGION,GMLFRCP02O,GMWAT2,2037.0,0.0028
REGION,GMLFRCP02O,GMWAT2,2038.0,0.0019
REGION,GMLFRCP02O,GMWAT2,2039.0,0.0009
REGION,GMLFRCP02O,GMWAT2,2070.0,0.0
REGION,GMLFRCP03N,GMEL01,2070.0,0.0
REGION,GMLFRCP03N,GMWAT2,2070.0,0.0
REGION,GMLFRCP03O,GMEL01,2070.0,0.0
REGION,GMLFRCP03O,GMWAT2,2070.0,0.0
REGION,GMLFRCP04N,GMEL01,2070.0,0.0
REGION,GMLFRCP04N,GMWAT2,2070.0,0.0
REGION,GMLFRCP04O,GMEL01,2070.0,0.0
REGION,GMLFRCP04O,GMWAT2,2070.0,0.0
REGION,GMNG00ELGX,GMDULG,2070.0,0.0
REGION,GMNG00ILGX,GMGASF,2070.0,0.0
REGION,GMNG00P00X,GMGA3X,2070.0,0.0
REGION,GMNG00X00X,GMGASF,2070.0,0.0
REGION,GMNG00X00X,GMWAT2,2070.0,0.0
REGION,GMNGCCC01N,GMEL01,2070.0,0.0
REGION,GMNGCCC01N,GMWAT2,2070.0,0.0
REGION,GMNGCCC02N,GMEL01,2070.0,0.0
REGION,GMNGCCC02N,GMWAT2,2070.0,0.0
REGION,GMNGCCC03N,GMEL01,2070.0,0.0
REGION,GMNGCCC03N,GMWAT2,2070.0,0.0
REGION,GMNGCCC04N,GMEL01,2070.0,0.0
REGION,GMNGCCC04N,GMWAT2,2070.0,0.0
REGION,GMNGCCP01N,GMEL01,2070.0,0.0
REGION,GMNGCCP01N,GMWAT2,2070.0,0.0
REGION,GMNGCCP01O,GMEL01,2070.0,0.0
REGION,GMNGCCP01O,GMWAT2,2070.0,0.0
REGION,GMNGCCP02N,GMEL01,2070.0,0.0
REGION,GMNGCCP02N,GMWAT2,2070.0,0.0
REGION,GMNGCCP02O,GMEL01,2070.0,0.0
REGION,GMNGCCP02O,GMWAT2,2070.0,0.0
REGION,GMNGCCP03N,GMEL01,2070.0,0.0
REGION,GMNGCCP03N,GMWAT2,2070.0,0.0
REGION,GMNGCCP03O,GMEL01,2070.0,0.0
REGION,GMNGCCP03O,GMWAT2,2070.0,0.0
REGION,GMNGCCP04N,GMEL01,2070.0,0.0
REGION,GMNGCCP04N,GMWAT2,2070.0,0.0
REGION,GMNGCCP04O,GMEL01,2070.0,0.0
REGION,GMNGCCP04O,GMWAT2,2070.0,0.0
REGION,GMNGGCP01N,GMEL01,2070.0,0.0
REGION,GMNGGCP01N,GMWAT2,2070.0,0.0
REGION,GMNGGCP01O,GMEL01,2070.0,0.0
REGION,GMNGGCP01O,GMWAT2,2070.0,0.0
REGION,GMNGGCP02N,GMEL01,2070.0,0.0
REGION,GMNGGCP02N,GMWAT2,2070.0,0.0
REGION,GMNGGCP02O,GMEL01,2070.0,0.0
REGION,GMNGGCP02O,GMWAT2,2070.0,0.0
REGION,GMNGGCP03N,GMEL01,2070.0,0.0
REGION,GMNGGCP03N,GMWAT2,2070.0,0.0
REGION,GMNGGCP03O,GMEL01,2070.0,0.0
REGION,GMNGGCP03O,GMWAT2,2070.0,0.0
REGION,GMNGGCP04N,GMEL01,2070.0,0.0
REGION,GMNGGCP04N,GMWAT2,2070.0,0.0
REGION,GMNGGCP04O,GMEL01,2070.0,0.0
REGION,GMNGGCP04O,GMWAT2,2070.0,0.0
REGION,GMNPCHA00X,GMCH3X,2070.0,0.0
REGION,GMNULWP04N,GMEL01,2070.0,0.0
REGION,GMNULWP04N,GMWAT2,2070.0,0.0
REGION,GMNULWP04O,GMEL01,2070.0,0.0
REGION,GMNULWP04O,GMWAT2,2070.0,0.0
REGION,GMSOC1P00X,GMEL01,2070.0,0.0
REGION,GMSOC1P00X,GMWAT2,2070.0,0.0
REGION,GMSOC2P00X,GMEL01,2070.0,0.0
REGION,GMSOC2P00X,GMWAT2,2070.0,0.0
REGION,GMSOLAR00X,GMSOLA,2015.0,0.0111
REGION,GMSOLAR00X,GMSOLA,2016.0,0.0111
REGION,GMSOLAR00X,GMSOLA,2017.0,0.0111
REGION,GMSOLAR00X,GMSOLA,2018.0,0.0111
REGION,GMSOLAR00X,GMSOLA,2019.0,0.0111
REGION,GMSOLAR00X,GMSOLA,2020.0,0.0121
REGION,GMSOLAR00X,GMSOLA,2021.0,0.1594
REGION,GMSOLAR00X,GMSOLA,2022.0,0.1599
REGION,GMSOLAR00X,GMSOLA,2023.0,0.1593
REGION,GMSOLAR00X,GMSOLA,2024.0,0.1588
REGION,GMSOLAR00X,GMSOLA,2025.0,0.1582
REGION,GMSOLAR00X,GMSOLA,2026.0,0.1577
REGION,GMSOLAR00X,GMSOLA,2027.0,0.1571
REGION,GMSOLAR00X,GMSOLA,2028.0,0.1566
REGION,GMSOLAR00X,GMSOLA,2029.0,0.2627
REGION,GMSOLAR00X,GMSOLA,2030.0,0.3963
REGION,GMSOLAR00X,GMSOLA,2031.0,0.5223
REGION,GMSOLAR00X,GMSOLA,2032.0,0.5713
REGION,GMSOLAR00X,GMSOLA,2033.0,0.6243
REGION,GMSOLAR00X,GMSOLA,2034.0,0.6816
REGION,GMSOLAR00X,GMSOLA,2035.0,0.7557
REGION,GMSOLAR00X,GMSOLA,2036.0,0.8244
REGION,GMSOLAR00X,GMSOLA,2037.0,0.8987
REGION,GMSOLAR00X,GMSOLA,2038.0,0.9789
REGION,GMSOLAR00X,GMSOLA,2039.0,1.0656
REGION,GMSOLAR00X,GMSOLA,2040.0,1.1599
REGION,GMSOLAR00X,GMSOLA,2041.0,1.3335
REGION,GMSOLAR00X,GMSOLA,2042.0,1.4201
REGION,GMSOLAR00X,GMSOLA,2043.0,1.5116
REGION,GMSOLAR00X,GMSOLA,2044.0,1.609
REGION,GMSOLAR00X,GMSOLA,2045.0,1.7126
REGION,GMSOLAR00X,GMSOLA,2046.0,1.8229
REGION,GMSOLAR00X,GMSOLA,2047.0,1.9403
REGION,GMSOLAR00X,GMSOLA,2048.0,2.0652
REGION,GMSOLAR00X,GMSOLA,2049.0,2.1981
REGION,GMSOLAR00X,GMSOLA,2050.0,2.3394
REGION,GMSOLAR00X,GMSOLA,2051.0,2.4329
REGION,GMSOLAR00X,GMSOLA,2052.0,2.5301
REGION,GMSOLAR00X,GMSOLA,2053.0,2.6311
REGION,GMSOLAR00X,GMSOLA,2054.0,2.7361
REGION,GMSOLAR00X,GMSOLA,2055.0,2.8453
REGION,GMSOLAR00X,GMSOLA,2056.0,2.9588
REGION,GMSOLAR00X,GMSOLA,2057.0,3.0768
REGION,GMSOLAR00X,GMSOLA,2058.0,3.1994
REGION,GMSOLAR00X,GMSOLA,2059.0,3.3269
REGION,GMSOLAR00X,GMSOLA,2060.0,3.4594
REGION,GMSOLAR00X,GMSOLA,2061.0,3.5604
REGION,GMSOLAR00X,GMSOLA,2062.0,3.6642
REGION,GMSOLAR00X,GMSOLA,2063.0,3.7711
REGION,GMSOLAR00X,GMSOLA,2064.0,3.8809
REGION,GMSOLAR00X,GMSOLA,2065.0,3.9939
REGION,GMSOLAR00X,GMSOLA,2066.0,4.4751
REGION,GMSOLAR00X,GMSOLA,2067.0,5.6576
REGION,GMSOLAR00X,GMSOLA,2068.0,6.8748
REGION,GMSOLAR00X,GMSOLA,2069.0,8.1276
REGION,GMSOLAR00X,GMSOLA,2070.0,9.4171
REGION,GMSOU1P03X,GMEL01,2070.0,0.0
REGION,GMSOU1P03X,GMWAT2,2070.0,0.0
REGION,GMSOV1F01X,GMEL03,2015.0,0.0111
REGION,GMSOV1F01X,GMEL03,2016.0,0.0111
REGION,GMSOV1F01X,GMEL03,2017.0,0.0111
REGION,GMSOV1F01X,GMEL03,2018.0,0.0111
REGION,GMSOV1F01X,GMEL03,2019.0,0.0111
REGION,GMSOV1F01X,GMEL03,2020.0,0.0121
REGION,GMSOV1F01X,GMEL03,2021.0,0.1594
REGION,GMSOV1F01X,GMEL03,2022.0,0.1599
REGION,GMSOV1F01X,GMEL03,2023.0,0.1593
REGION,GMSOV1F01X,GMEL03,2024.0,0.1588
REGION,GMSOV1F01X,GMEL03,2025.0,0.1582
REGION,GMSOV1F01X,GMEL03,2026.0,0.1577
REGION,GMSOV1F01X,GMEL03,2027.0,0.1571
REGION,GMSOV1F01X,GMEL03,2028.0,0.1566
REGION,GMSOV1F01X,GMEL03,2029.0,0.156
REGION,GMSOV1F01X,GMEL03,2030.0,0.1555
REGION,GMSOV1F01X,GMEL03,2031.0,0.1549
REGION,GMSOV1F01X,GMEL03,2032.0,0.1544
REGION,GMSOV1F01X,GMEL03,2033.0,0.1538
REGION,GMSOV1F01X,GMEL03,2034.0,0.1533
REGION,GMSOV1F01X,GMEL03,2035.0,0.1527
REGION,GMSOV1F01X,GMEL03,2036.0,0.1522
REGION,GMSOV1F01X,GMEL03,2037.0,0.1516
REGION,GMSOV1F01X,GMEL03,2038.0,0.151
REGION,GMSOV1F01X,GMEL03,2039.0,0.1505
REGION,GMSOV1F01X,GMEL03,2040.0,0.1489
REGION,GMSOV1F01X,GMEL03,2041.0,0.001
REGION,GMSOV1F01X,GMEL03,2070.0,0.0
REGION,GMSOV1F01X,GMWAT2,2015.0,0.0
REGION,GMSOV1F01X,GMWAT2,2016.0,0.0
REGION,GMSOV1F01X,GMWAT2,2017.0,0.0
REGION,GMSOV1F01X,GMWAT2,2018.0,0.0
REGION,GMSOV1F01X,GMWAT2,2019.0,0.0
REGION,GMSOV1F01X,GMWAT2,2020.0,0.0
REGION,GMSOV1F01X,GMWAT2,2021.0,0.0
REGION,GMSOV1F01X,GMWAT2,2022.0,0.0
REGION,GMSOV1F01X,GMWAT2,2023.0,0.0
REGION,GMSOV1F01X,GMWAT2,2024.0,0.0
REGION,GMSOV1F01X,GMWAT2,2025.0,0.0
REGION,GMSOV1F01X,GMWAT2,2026.0,0.0
REGION,GMSOV1F01X,GMWAT2,2027.0,0.0
REGION,GMSOV1F01X,GMWAT2,2028.0,0.0
REGION,GMSOV1F01X,GMWAT2,2029.0,0.0
REGION,GMSOV1F01X,GMWAT2,2030.0,0.0
REGION,GMSOV1F01X,GMWAT2,2031.0,0.0
REGION,GMSOV1F01X,GMWAT2,2032.0,0.0
REGION,GMSOV1F01X,GMWAT2,2033.0,0.0
REGION,GMSOV1F01X,GMWAT2,2034.0,0.0
REGION,GMSOV1F01X,GMWAT2,2035.0,0.0
REGION,GMSOV1F01X,GMWAT2,2036.0,0.0
REGION,GMSOV1F01X,GMWAT2,2037.0,0.0
REGION,GMSOV1F01X,GMWAT2,2038.0,0.0
REGION,GMSOV1F01X,GMWAT2,2039.0,0.0
REGION,GMSOV1F01X,GMWAT2,2040.0,0.0
REGION,GMSOV1F01X,GMWAT2,2041.0,0.0
REGION,GMSOV1F01X,GMWAT2,2070.0,0.0
REGION,GMSOV2F01X,GMEL03,2029.0,0.1067
REGION,GMSOV2F01X,GMEL03,2030.0,0.2408
REGION,GMSOV2F01X,GMEL03,2031.0,0.3674
REGION,GMSOV2F01X,GMEL03,2032.0,0.4169
REGION,GMSOV2F01X,GMEL03,2033.0,0.4705
REGION,GMSOV2F01X,GMEL03,2034.0,0.5283
REGION,GMSOV2F01X,GMEL03,2035.0,0.603
REGION,GMSOV2F01X,GMEL03,2036.0,0.6723
REGION,GMSOV2F01X,GMEL03,2037.0,0.7471
REGION,GMSOV2F01X,GMEL03,2038.0,0.8279
REGION,GMSOV2F01X,GMEL03,2039.0,0.9151
REGION,GMSOV2F01X,GMEL03,2040.0,1.011
REGION,GMSOV2F01X,GMEL03,2041.0,1.3325
REGION,GMSOV2F01X,GMEL03,2042.0,1.4201
REGION,GMSOV2F01X,GMEL03,2043.0,1.5116
REGION,GMSOV2F01X,GMEL03,2044.0,1.609
REGION,GMSOV2F01X,GMEL03,2045.0,1.7126
REGION,GMSOV2F01X,GMEL03,2046.0,1.8229
REGION,GMSOV2F01X,GMEL03,2047.0,1.9403
REGION,GMSOV2F01X,GMEL03,2048.0,2.0652
REGION,GMSOV2F01X,GMEL03,2049.0,2.1981
REGION,GMSOV2F01X,GMEL03,2050.0,2.3394
REGION,GMSOV2F01X,GMEL03,2051.0,2.4329
REGION,GMSOV2F01X,GMEL03,2052.0,2.5301
REGION,GMSOV2F01X,GMEL03,2053.0,2.6311
REGION,GMSOV2F01X,GMEL03,2054.0,2.7361
REGION,GMSOV2F01X,GMEL03,2055.0,2.8453
REGION,GMSOV2F01X,GMEL03,2056.0,2.9588
REGION,GMSOV2F01X,GMEL03,2057.0,3.0768
REGION,GMSOV2F01X,GMEL03,2058.0,3.1994
REGION,GMSOV2F01X,GMEL03,2059.0,3.3269
REGION,GMSOV2F01X,GMEL03,2060.0,3.4594
REGION,GMSOV2F01X,GMEL03,2061.0,3.5604
REGION,GMSOV2F01X,GMEL03,2062.0,3.6642
REGION,GMSOV2F01X,GMEL03,2063.0,3.7711
REGION,GMSOV2F01X,GMEL03,2064.0,3.8809
REGION,GMSOV2F01X,GMEL03,2065.0,3.9939
REGION,GMSOV2F01X,GMEL03,2066.0,4.4751
REGION,GMSOV2F01X,GMEL03,2067.0,5.6576
REGION,GMSOV2F01X,GMEL03,2068.0,6.8748
REGION,GMSOV2F01X,GMEL03,2069.0,8.1276
REGION,GMSOV2F01X,GMEL03,2070.0,9.4171
REGION,GMSOV2F01X,GMWAT2,2029.0,0.0
REGION,GMSOV2F01X,GMWAT2,2030.0,0.0
REGION,GMSOV2F01X,GMWAT2,2031.0,0.0
REGION,GMSOV2F01X,GMWAT2,2032.0,0.0
REGION,GMSOV2F01X,GMWAT2,2033.0,0.0
REGION,GMSOV2F01X,GMWAT2,2034.0,0.0
REGION,GMSOV2F01X,GMWAT2,2035.0,0.0
REGION,GMSOV2F01X,GMWAT2,2036.0,0.0
REGION,GMSOV2F01X,GMWAT2,2037.0,0.0
REGION,GMSOV2F01X,GMWAT2,2038.0,0.0
REGION,GMSOV2F01X,GMWAT2,2039.0,0.0
REGION,GMSOV2F01X,GMWAT2,2040.0,0.0
REGION,GMSOV2F01X,GMWAT2,2041.0,0.0
REGION,GMSOV2F01X,GMWAT2,2042.0,0.0
REGION,GMSOV2F01X,GMWAT2,2043.0,0.0
REGION,GMSOV2F01X,GMWAT2,2044.0,0.0
REGION,GMSOV2F01X,GMWAT2,2045.0,0.0
REGION,GMSOV2F01X,GMWAT2,2046.0,0.0
REGION,GMSOV2F01X,GMWAT2,2047.0,0.0
REGION,GMSOV2F01X,GMWAT2,2048.0,0.0
REGION,GMSOV2F01X,GMWAT2,2049.0,0.0
REGION,GMSOV2F01X,GMWAT2,2050.0,0.0
REGION,GMSOV2F01X,GMWAT2,2051.0,0.0
REGION,GMSOV2F01X,GMWAT2,2052.0,0.0
REGION,GMSOV2F01X,GMWAT2,2053.0,0.0
REGION,GMSOV2F01X,GMWAT2,2054.0,0.0
REGION,GMSOV2F01X,GMWAT2,2055.0,0.0
REGION,GMSOV2F01X,GMWAT2,2056.0,0.0
REGION,GMSOV2F01X,GMWAT2,2057.0,0.0
REGION,GMSOV2F01X,GMWAT2,2058.0,0.0
REGION,GMSOV2F01X,GMWAT2,2059.0,0.0
REGION,GMSOV2F01X,GMWAT2,2060.0,0.0
REGION,GMSOV2F01X,GMWAT2,2061.0,0.0
REGION,GMSOV2F01X,GMWAT2,2062.0,0.0
REGION,GMSOV2F01X,GMWAT2,2063.0,0.0
REGION,GMSOV2F01X,GMWAT2,2064.0,0.0
REGION,GMSOV2F01X,GMWAT2,2065.0,0.0
REGION,GMSOV2F01X,GMWAT2,2066.0,0.0
REGION,GMSOV2F01X,GMWAT2,2067.0,0.0
REGION,GMSOV2F01X,GMWAT2,2068.0,0.0
REGION,GMSOV2F01X,GMWAT2,2069.0,0.0
REGION,GMSOV2F01X,GMWAT2,2070.0,0.0
REGION,GMUR00I00X,GMURAN,2070.0,0.0
REGION,GMUR00X00X,GMURAN,2070.0,0.0
REGION,GMUR00X00X,GMWAT2,2070.0,0.0
REGION,GMWA00000X,GMWAT1,2015.0,1.8967
REGION,GMWA00000X,GMWAT1,2016.0,1.8967
REGION,GMWA00000X,GMWAT1,2017.0,1.8967
REGION,GMWA00000X,GMWAT1,2018.0,1.8967
REGION,GMWA00000X,GMWAT1,2019.0,1.7049
REGION,GMWA00000X,GMWAT1,2020.0,1.7049
REGION,GMWA00000X,GMWAT1,2021.0,0.3614
REGION,GMWA00000X,GMWAT1,2022.0,0.3424
REGION,GMWA00000X,GMWAT1,2023.0,0.3234
REGION,GMWA00000X,GMWAT1,2024.0,0.3045
REGION,GMWA00000X,GMWAT1,2025.0,0.2855
REGION,GMWA00000X,GMWAT1,2026.0,0.2665
REGION,GMWA00000X,GMWAT1,2027.0,0.2476
REGION,GMWA00000X,GMWAT1,2028.0,0.2286
REGION,GMWA00000X,GMWAT1,2029.0,0.2103
REGION,GMWA00000X,GMWAT1,2030.0,0.1922
REGION,GMWA00000X,GMWAT1,2031.0,0.174
REGION,GMWA00000X,GMWAT1,2032.0,0.1554
REGION,GMWA00000X,GMWAT1,2033.0,0.1368
REGION,GMWA00000X,GMWAT1,2034.0,0.1182
REGION,GMWA00000X,GMWAT1,2035.0,0.0997
REGION,GMWA00000X,GMWAT1,2036.0,0.0811
REGION,GMWA00000X,GMWAT1,2037.0,0.0626
REGION,GMWA00000X,GMWAT1,2038.0,0.0442
REGION,GMWA00000X,GMWAT1,2039.0,0.0258
REGION,GMWA00000X,GMWAT1,2040.0,0.0074
REGION,GMWA00000X,GMWAT1,2041.0,0.0085
REGION,GMWA00000X,GMWAT1,2042.0,0.0091
REGION,GMWA00000X,GMWAT1,2043.0,0.0097
REGION,GMWA00000X,GMWAT1,2044.0,0.0103
REGION,GMWA00000X,GMWAT1,2045.0,0.0109
REGION,GMWA00000X,GMWAT1,2046.0,0.0116
REGION,GMWA00000X,GMWAT1,2047.0,0.0124
REGION,GMWA00000X,GMWAT1,2048.0,0.0132
REGION,GMWA00000X,GMWAT1,2049.0,26.5004
REGION,GMWA00000X,GMWAT1,2050.0,26.5013
REGION,GMWA00000X,GMWAT1,2051.0,26.5019
REGION,GMWA00000X,GMWAT1,2052.0,37.276
REGION,GMWA00000X,GMWAT1,2053.0,54.7083
REGION,GMWA00000X,GMWAT1,2054.0,54.7089
REGION,GMWA00000X,GMWAT1,2055.0,59.7369
REGION,GMWA00000X,GMWAT1,2056.0,62.5367
REGION,GMWA00000X,GMWAT1,2057.0,74.0383
REGION,GMWA00000X,GMWAT1,2058.0,87.8256
REGION,GMWA00000X,GMWAT1,2059.0,102.125
REGION,GMWA00000X,GMWAT1,2060.0,130.4983
REGION,GMWA00000X,GMWAT1,2061.0,133.689
REGION,GMWA00000X,GMWAT1,2062.0,140.2409
REGION,GMWA00000X,GMWAT1,2063.0,166.4419
REGION,GMWA00000X,GMWAT1,2064.0,182.3453
REGION,GMWA00000X,GMWAT1,2065.0,183.8538
REGION,GMWA00000X,GMWAT1,2066.0,183.8568
REGION,GMWA00000X,GMWAT1,2067.0,163.4886
REGION,GMWA00000X,GMWAT1,2068.0,142.6678
REGION,GMWA00000X,GMWAT1,2069.0,135.4075
REGION,GMWA00000X,GMWAT1,2070.0,127.7187
REGION,GMWIND000X,GMWIND,2015.0,0.0034
REGION,GMWIND000X,GMWIND,2016.0,0.0034
REGION,GMWIND000X,GMWIND,2017.0,0.0034
REGION,GMWIND000X,GMWIND,2018.0,0.0034
