r,t,y,TotalCapacityAnnual
REGION,CISOLAR00X,2057,112.225006718041
REGION,CISOLAR00X,2058,116.328596326544
REGION,CISOLAR00X,2059,128.142019737806
REGION,CISOLAR00X,2060,128.142019737806
REGION,CISOLAR00X,2061,128.142019737806
REGION,CISOLAR00X,2062,131.160148351188
REGION,CISOLAR00X,2063,999999999.0
REGION,CISOLAR00X,2064,999999999.0
REGION,CISOLAR00X,2065,999999999.0
REGION,CISOLAR00X,2066,999999999.0
REGION,CISOLAR00X,2067,999999999.0
REGION,CISOLAR00X,2068,999999999.0
REGION,CISOLAR00X,2069,999999999.0
REGION,CISOLAR00X,2070,999999999.0
REGION,CISOU1P03X,2070,0.0
REGION,CISOV1F01X,2015,0.005
REGION,CISOV1F01X,2016,0.005
REGION,CISOV1F01X,2017,0.005
REGION,CISOV1F01X,2018,0.005
REGION,CISOV1F01X,2019,0.005
REGION,CISOV1F01X,2020,0.0048
REGION,CISOV1F01X,2021,0.0046
REGION,CISOV1F01X,2022,0.0044
REGION,CISOV1F01X,2023,0.0042
REGION,CISOV1F01X,2024,0.004
REGION,CISOV1F01X,2025,0.0038
REGION,CISOV1F01X,2026,0.0036
REGION,CISOV1F01X,2027,0.0034
REGION,CISOV1F01X,2028,0.0032
REGION,CISOV1F01X,2029,0.003
REGION,CISOV1F01X,2030,0.0028
REGION,CISOV1F01X,2031,0.0026
REGION,CISOV1F01X,2032,0.0024
REGION,CISOV1F01X,2033,0.0022
REGION,CISOV1F01X,2034,0.002
REGION,CISOV1F01X,2035,0.0008
REGION,CISOV1F01X,2036,0.0006
REGION,CISOV1F01X,2037,0.0004
REGION,CISOV1F01X,2038,0.0002
REGION,CISOV1F01X,2055,0.249724312684028
REGION,CISOV1F01X,2056,0.519283604736414
REGION,CISOV1F01X,2057,0.813041841008349
REGION,CISOV1F01X,2058,0.841486411754922
REGION,CISOV1F01X,2059,0.898362743323535
REGION,CISOV1F01X,2060,0.898362743323535
REGION,CISOV1F01X,2061,0.952114702300635
REGION,CISOV1F01X,2062,1.0543393055681
REGION,CISOV1F01X,2063,1.0543393055681
REGION,CISOV1F01X,2064,1.07146335151571
REGION,CISOV1F01X,2065,1.11092282790524
REGION,CISOV1F01X,2066,1.17761317127404
REGION,CISOV1F01X,2067,1.26914245587419
REGION,CISOV1F01X,2068,1.38676683657211
REGION,CISOV1F01X,2069,1.68128073260624
REGION,CISOV1F01X,2070,1.98334276584676
REGION,CISOV2F01X,2021,0.0106981317482508
REGION,CISOV2F01X,2022,0.141539007671587
REGION,CISOV2F01X,2023,0.141539007671587
REGION,CISOV2F01X,2024,0.141539007671587
REGION,CISOV2F01X,2025,0.141539007671587
REGION,CISOV2F01X,2026,0.141539007671587
REGION,CISOV2F01X,2027,0.141539007671587
REGION,CISOV2F01X,2028,0.141539007671587
REGION,CISOV2F01X,2029,0.141539007671587
REGION,CISOV2F01X,2030,0.360419124254026
REGION,CISOV2F01X,2031,0.504407589291947
REGION,CISOV2F01X,2032,0.829969984937494
REGION,CISOV2F01X,2033,1.18183751707163
REGION,CISOV2F01X,2034,1.41794105603245
REGION,CISOV2F01X,2035,1.89416402997118
REGION,CISOV2F01X,2036,2.38027197778502
REGION,CISOV2F01X,2037,2.88027197778502
REGION,CISOV2F01X,2038,3.10427790170489
REGION,CISOV2F01X,2039,3.34564654239021
REGION,CISOV2F01X,2040,3.51866995735737
REGION,CISOV2F01X,2041,3.82120872845367
REGION,CISOV2F01X,2042,4.05006738097971
REGION,CISOV2F01X,2043,4.29288843780781
REGION,CISOV2F01X,2044,4.55050566259273
REGION,CISOV2F01X,2045,4.8238033175106
REGION,CISOV2F01X,2046,5.11750885278602
REGION,CISOV2F01X,2047,5.4290582638184
REGION,CISOV2F01X,2048,5.75952744418043
REGION,CISOV2F01X,2049,6.25952744418043
REGION,CISOV2F01X,2050,6.54064732759799
REGION,CISOV2F01X,2051,6.89665886256007
REGION,CISOV2F01X,2052,7.07109646691452
REGION,CISOV2F01X,2053,7.21922893478039
REGION,CISOV2F01X,2054,7.48312539581957
REGION,CISOV2F01X,2055,7.50690242188083
REGION,CISOV2F01X,2056,7.52079447406699
REGION,CISOV2F01X,2057,7.52079447406699
REGION,CISOV2F01X,2058,7.79678855014712
REGION,CISOV2F01X,2059,8.0554199094618
REGION,CISOV2F01X,2060,8.38239649449464
REGION,CISOV2F01X,2061,8.56915959165009
REGION,CISOV2F01X,2062,8.70946006320072
REGION,CISOV2F01X,2063,8.96663900637262
REGION,CISOV2F01X,2064,9.20902178158769
REGION,CISOV2F01X,2065,9.43572412666983
REGION,CISOV2F01X,2066,9.6420185913944
REGION,CISOV2F01X,2067,9.83046918036203
REGION,CISOV2F01X,2068,10.0
REGION,CISOV2F01X,2069,10.0
REGION,CISOV2F01X,2070,10.0
REGION,CIUR00I00X,2070,999999999.0
REGION,CIUR00X00X,2070,999999999.0
REGION,CIWA00000X,2015,24.4881156406193
REGION,CIWA00000X,2016,24.4881156406193
REGION,CIWA00000X,2017,35.4708248218033
REGION,CIWA00000X,2018,35.4708248218033
REGION,CIWA00000X,2019,35.4708248218033
REGION,CIWA00000X,2020,35.4708248218033
REGION,CIWA00000X,2021,35.4708248218033
REGION,CIWA00000X,2022,35.4708248218033
REGION,CIWA00000X,2023,35.4708248218033
REGION,CIWA00000X,2024,35.4708248218033
REGION,CIWA00000X,2025,35.4708248218033
REGION,CIWA00000X,2026,35.4708248218033
REGION,CIWA00000X,2027,35.4708248218033
REGION,CIWA00000X,2028,35.4708248218033
REGION,CIWA00000X,2029,35.4708248218033
REGION,CIWA00000X,2030,35.4708248218033
REGION,CIWA00000X,2031,35.4708248218033
REGION,CIWA00000X,2032,35.4708248218033
REGION,CIWA00000X,2033,85.2493994258111
REGION,CIWA00000X,2034,171.941181636743
REGION,CIWA00000X,2035,276.54065333559
REGION,CIWA00000X,2036,408.198115275682
REGION,CIWA00000X,2037,503.922126087371
REGION,CIWA00000X,2038,669.051937147912
REGION,CIWA00000X,2039,820.667022727522
REGION,CIWA00000X,2040,995.628811959863
REGION,CIWA00000X,2041,1105.56404558363
REGION,CIWA00000X,2042,1225.76274897009
REGION,CIWA00000X,2043,1458.26627962937
REGION,CIWA00000X,2044,1652.28839137777
REGION,CIWA00000X,2045,2084.29900830667
REGION,CIWA00000X,2046,2323.24275145448
REGION,CIWA00000X,2047,2528.1631836887
REGION,CIWA00000X,2048,2736.77078530215
REGION,CIWA00000X,2049,2965.58706311119
REGION,CIWA00000X,2050,3591.6290904505
REGION,CIWA00000X,2051,3741.6542868528
REGION,CIWA00000X,2052,3923.68745125855
REGION,CIWA00000X,2053,4093.04675301119
REGION,CIWA00000X,2054,4522.40836962189
REGION,CIWA00000X,2055,4677.55632851314
REGION,CIWA00000X,2056,4842.3725127558
REGION,CIWA00000X,2057,4969.24170001522
REGION,CIWA00000X,2058,5173.95477781724
REGION,CIWA00000X,2059,5481.24455309532
REGION,CIWA00000X,2060,5882.44947671143
REGION,CIWA00000X,2061,6147.93247847079
REGION,CIWA00000X,2062,6352.74191893634
REGION,CIWA00000X,2063,6512.41075336677
REGION,CIWA00000X,2064,6673.92033790034
REGION,CIWA00000X,2065,6850.55588433576
REGION,CIWA00000X,2066,6947.68488363867
REGION,CIWA00000X,2067,6980.62305502921
REGION,CIWA00000X,2068,6980.62305502921
REGION,CIWA00000X,2069,7017.29734544241
REGION,CIWA00000X,2070,7207.80897186932
REGION,CIWIND000X,2070,0.0
REGION,CIWINDP00X,2070,0.0
REGION,CIWINDP01X,2070,0.0
REGION,CMBACKSTOP,2070,0.0
REGION,CMBIOFUELX,2070,0.0
REGION,CMBM00I00X,2070,999999999.0
REGION,CMBM00X00X,2015,943.565802001586
REGION,CMBM00X00X,2016,943.565802001586
REGION,CMBM00X00X,2017,943.565802001586
REGION,CMBM00X00X,2018,1728.39933213883
REGION,CMBM00X00X,2019,1728.39933213883
REGION,CMBM00X00X,2020,1957.34953109688
REGION,CMBM00X00X,2021,1957.34953109688
REGION,CMBM00X00X,2022,2025.23557092968
REGION,CMBM00X00X,2023,2025.23557092968
REGION,CMBM00X00X,2024,3450.43413970983
REGION,CMBM00X00X,2025,3527.126069821
REGION,CMBM00X00X,2026,3527.126069821
REGION,CMBM00X00X,2027,3590.06838231491
REGION,CMBM00X00X,2028,3590.06838231491
REGION,CMBM00X00X,2029,3590.06838231491
REGION,CMBM00X00X,2030,3590.06838231491
REGION,CMBM00X00X,2031,3590.06838231491
REGION,CMBM00X00X,2032,3590.06838231491
REGION,CMBM00X00X,2033,4817.33988121147
REGION,CMBM00X00X,2034,4849.69448957233
REGION,CMBM00X00X,2035,4849.69448957233
REGION,CMBM00X00X,2036,4849.69448957233
REGION,CMBM00X00X,2037,4849.69448957233
REGION,CMBM00X00X,2038,4849.69448957233
REGION,CMBM00X00X,2039,4849.69448957233
REGION,CMBM00X00X,2040,5024.9751578752
REGION,CMBM00X00X,2041,5024.9751578752
REGION,CMBM00X00X,2042,5024.9751578752
REGION,CMBM00X00X,2043,5024.9751578752
REGION,CMBM00X00X,2044,5024.9751578752
REGION,CMBM00X00X,2045,5024.9751578752
REGION,CMBM00X00X,2046,5024.9751578752
REGION,CMBM00X00X,2047,5024.9751578752
REGION,CMBM00X00X,2048,5024.9751578752
REGION,CMBM00X00X,2049,5024.9751578752
REGION,CMBM00X00X,2050,4081.40935587362
REGION,CMBM00X00X,2051,4081.40935587362
REGION,CMBM00X00X,2052,4081.40935587362
REGION,CMBM00X00X,2053,3296.57582573637
REGION,CMBM00X00X,2054,3296.57582573637
REGION,CMBM00X00X,2055,3067.62562677832
REGION,CMBM00X00X,2056,3067.62562677832
REGION,CMBM00X00X,2057,3205.46182185452
REGION,CMBM00X00X,2058,3205.46182185452
REGION,CMBM00X00X,2059,3141.08391563541
REGION,CMBM00X00X,2060,3064.39198552424
REGION,CMBM00X00X,2061,3064.39198552424
REGION,CMBM00X00X,2062,3001.44967303033
REGION,CMBM00X00X,2063,3001.44967303033
REGION,CMBM00X00X,2064,3001.44967303033
REGION,CMBM00X00X,2065,3001.44967303033
REGION,CMBM00X00X,2066,3001.44967303033
REGION,CMBM00X00X,2067,3001.44967303033
REGION,CMBM00X00X,2068,1774.17817413378
REGION,CMBM00X00X,2069,1741.82356577292
REGION,CMBM00X00X,2070,999999999.0
REGION,CMBMCHC01N,2070,0.0
REGION,CMBMCHC02N,2070,0.0
REGION,CMBMCHC03N,2070,0.0
REGION,CMBMCHC04N,2070,0.0
REGION,CMBMCHP01N,2070,0.0
REGION,CMBMCHP01O,2070,0.0
REGION,CMBMCHP02N,2070,0.0
REGION,CMBMCHP02O,2070,0.0
REGION,CMBMCHP03N,2070,0.0
REGION,CMBMCHP03O,2070,0.0
REGION,CMBMCHP04N,2070,0.0
REGION,CMBMCHP04O,2070,0.0
REGION,CMCH00I00X,2070,999999999.0
REGION,CMCO00I00X,2070,999999999.0
REGION,CMCO00P00X,2015,999999999.0
REGION,CMCO00P00X,2016,999999999.0
REGION,CMCO00P00X,2017,999999999.0
REGION,CMCO00P00X,2018,999999999.0
REGION,CMCO00P00X,2019,999999999.0
REGION,CMCO00P00X,2020,999999999.0
REGION,CMCO00P00X,2021,999999999.0
REGION,CMCO00P00X,2022,999999999.0
REGION,CMCO00P00X,2023,999999999.0
REGION,CMCO00P00X,2024,999999999.0
REGION,CMCO00P00X,2025,999999999.0
REGION,CMCO00P00X,2026,999999999.0
REGION,CMCO00P00X,2027,999999999.0
REGION,CMCO00P00X,2028,999999999.0
REGION,CMCO00P00X,2029,999999999.0
REGION,CMCO00P00X,2030,999999999.0
REGION,CMCO00P00X,2031,999999999.0
REGION,CMCO00P00X,2032,999999999.0
REGION,CMCO00P00X,2033,999999999.0
REGION,CMCO00P00X,2034,999999999.0
REGION,CMCO00P00X,2035,999999999.0
REGION,CMCO00P00X,2036,999999999.0
REGION,CMCO00P00X,2037,999999999.0
REGION,CMCO00P00X,2038,999999999.0
REGION,CMCO00P00X,2039,999999999.0
REGION,CMCO00P00X,2040,999999999.0
REGION,CMCO00P00X,2041,999999999.0
REGION,CMCO00P00X,2042,999999999.0
REGION,CMCO00P00X,2043,999999999.0
REGION,CMCO00P00X,2044,999999999.0
REGION,CMCO00P00X,2045,999999999.0
REGION,CMCO00P00X,2046,999999999.0
REGION,CMCO00P00X,2047,999999999.0
REGION,CMCO00P00X,2048,999999999.0
REGION,CMCO00P00X,2049,999999999.0
REGION,CMCO00P00X,2050,999999999.0
REGION,CMCO00P00X,2051,999999999.0
REGION,CMCO00P00X,2052,999999999.0
REGION,CMCO00P00X,2053,999999999.0
REGION,CMCO00P00X,2054,999999999.0
REGION,CMCO00P00X,2055,999999999.0
REGION,CMCO00P00X,2056,999999999.0
REGION,CMCO00P00X,2057,999999999.0
REGION,CMCO00P00X,2058,999999999.0
REGION,CMCO00P00X,2059,999999999.0
REGION,CMCO00P00X,2060,999999999.0
REGION,CMCO00P00X,2061,999999999.0
REGION,CMCO00P00X,2062,999999999.0
REGION,CMCO00P00X,2063,999999999.0
REGION,CMCO00P00X,2064,999999999.0
REGION,CMCO00P00X,2065,999999999.0
REGION,CMCO00P00X,2066,999999999.0
REGION,CMCO00P00X,2067,999999999.0
REGION,CMCO00P00X,2068,999999999.0
REGION,CMCO00P00X,2069,999999999.0
REGION,CMCO00P00X,2070,999999999.0
REGION,CMCO00X00X,2070,999999999.0
REGION,CMCOSCC01N,2070,0.0
REGION,CMCOSCC02N,2070,0.0
REGION,CMCOSCC03N,2070,0.0
REGION,CMCOSCC04N,2070,0.0
REGION,CMCOSCP01N,2070,0.0
REGION,CMCOSCP01O,2070,0.0
REGION,CMCOSCP02N,2070,0.0
REGION,CMCOSCP02O,2070,0.0
REGION,CMCOSCP03N,2070,0.0
REGION,CMCOSCP03O,2070,0.0
REGION,CMCOSCP04N,2070,0.0
REGION,CMCOSCP04O,2070,0.0
REGION,CMCR00E00X,2015,183.164979973053
REGION,CMCR00E00X,2016,205.644690183815
REGION,CMCR00E00X,2017,218.603798059794
REGION,CMCR00E00X,2018,218.603798059794
REGION,CMCR00E00X,2019,999999999.0
REGION,CMCR00E00X,2020,999999999.0
REGION,CMCR00E00X,2021,999999999.0
REGION,CMCR00E00X,2022,999999999.0
REGION,CMCR00E00X,2023,999999999.0
REGION,CMCR00E00X,2024,999999999.0
REGION,CMCR00E00X,2025,999999999.0
REGION,CMCR00E00X,2026,999999999.0
REGION,CMCR00E00X,2027,999999999.0
REGION,CMCR00E00X,2028,999999999.0
REGION,CMCR00E00X,2029,999999999.0
REGION,CMCR00E00X,2030,999999999.0
REGION,CMCR00E00X,2031,999999999.0
REGION,CMCR00E00X,2032,999999999.0
REGION,CMCR00E00X,2033,999999999.0
REGION,CMCR00E00X,2034,999999999.0
REGION,CMCR00E00X,2035,999999999.0
REGION,CMCR00E00X,2036,999999999.0
REGION,CMCR00E00X,2037,999999999.0
REGION,CMCR00E00X,2038,999999999.0
REGION,CMCR00E00X,2039,999999999.0
REGION,CMCR00E00X,2040,999999999.0
REGION,CMCR00E00X,2041,999999999.0
REGION,CMCR00E00X,2042,999999999.0
REGION,CMCR00E00X,2043,999999999.0
REGION,CMCR00E00X,2044,999999999.0
REGION,CMCR00E00X,2045,999999999.0
REGION,CMCR00E00X,2046,999999999.0
REGION,CMCR00E00X,2047,999999999.0
REGION,CMCR00E00X,2048,999999999.0
REGION,CMCR00E00X,2049,999999999.0
REGION,CMCR00E00X,2050,999999999.0
REGION,CMCR00E00X,2051,999999999.0
REGION,CMCR00E00X,2052,999999999.0
REGION,CMCR00E00X,2053,999999999.0
REGION,CMCR00E00X,2054,999999999.0
REGION,CMCR00E00X,2055,999999999.0
REGION,CMCR00E00X,2056,999999999.0
REGION,CMCR00E00X,2057,999999999.0
REGION,CMCR00E00X,2058,999999999.0
REGION,CMCR00E00X,2059,999999999.0
REGION,CMCR00E00X,2060,999999999.0
REGION,CMCR00E00X,2061,999999999.0
REGION,CMCR00E00X,2062,999999999.0
REGION,CMCR00E00X,2063,999999999.0
REGION,CMCR00E00X,2064,999999999.0
REGION,CMCR00E00X,2065,999999999.0
REGION,CMCR00E00X,2066,999999999.0
REGION,CMCR00E00X,2067,999999999.0
REGION,CMCR00E00X,2068,999999999.0
REGION,CMCR00E00X,2069,999999999.0
REGION,CMCR00E00X,2070,999999999.0
REGION,CMCR00I00X,2015,307.302175071389
REGION,CMCR00I00X,2016,307.302175071389
REGION,CMCR00I00X,2017,999999999.0
REGION,CMCR00I00X,2018,999999999.0
REGION,CMCR00I00X,2019,999999999.0
REGION,CMCR00I00X,2020,999999999.0
REGION,CMCR00I00X,2021,999999999.0
REGION,CMCR00I00X,2022,999999999.0
REGION,CMCR00I00X,2023,999999999.0
REGION,CMCR00I00X,2024,999999999.0
REGION,CMCR00I00X,2025,999999999.0
REGION,CMCR00I00X,2026,999999999.0
REGION,CMCR00I00X,2027,999999999.0
REGION,CMCR00I00X,2028,999999999.0
REGION,CMCR00I00X,2029,999999999.0
REGION,CMCR00I00X,2030,999999999.0
REGION,CMCR00I00X,2031,999999999.0
REGION,CMCR00I00X,2032,999999999.0
REGION,CMCR00I00X,2033,999999999.0
REGION,CMCR00I00X,2034,999999999.0
REGION,CMCR00I00X,2035,999999999.0
REGION,CMCR00I00X,2036,999999999.0
REGION,CMCR00I00X,2037,999999999.0
REGION,CMCR00I00X,2038,999999999.0
REGION,CMCR00I00X,2039,999999999.0
REGION,CMCR00I00X,2040,999999999.0
REGION,CMCR00I00X,2041,999999999.0
REGION,CMCR00I00X,2042,999999999.0
REGION,CMCR00I00X,2043,999999999.0
REGION,CMCR00I00X,2044,999999999.0
REGION,CMCR00I00X,2045,999999999.0
REGION,CMCR00I00X,2046,999999999.0
REGION,CMCR00I00X,2047,999999999.0
REGION,CMCR00I00X,2048,999999999.0
REGION,CMCR00I00X,2049,999999999.0
REGION,CMCR00I00X,2050,999999999.0
REGION,CMCR00I00X,2051,999999999.0
REGION,CMCR00I00X,2052,999999999.0
REGION,CMCR00I00X,2053,999999999.0
REGION,CMCR00I00X,2054,999999999.0
REGION,CMCR00I00X,2055,999999999.0
REGION,CMCR00I00X,2056,999999999.0
REGION,CMCR00I00X,2057,999999999.0
REGION,CMCR00I00X,2058,999999999.0
REGION,CMCR00I00X,2059,999999999.0
REGION,CMCR00I00X,2060,999999999.0
REGION,CMCR00I00X,2061,999999999.0
REGION,CMCR00I00X,2062,999999999.0
REGION,CMCR00I00X,2063,999999999.0
REGION,CMCR00I00X,2064,999999999.0
REGION,CMCR00I00X,2065,999999999.0
REGION,CMCR00I00X,2066,999999999.0
REGION,CMCR00I00X,2067,999999999.0
REGION,CMCR00I00X,2068,999999999.0
REGION,CMCR00I00X,2069,999999999.0
REGION,CMCR00I00X,2070,999999999.0
REGION,CMCR00P00X,2070,999999999.0
REGION,CMCR00X00X,2015,298.116216265784
REGION,CMCR00X00X,2016,298.116216265784
REGION,CMCR00X00X,2017,336.844588454107
REGION,CMCR00X00X,2018,336.844588454107
REGION,CMCR00X00X,2019,336.844588454107
REGION,CMCR00X00X,2020,336.844588454107
REGION,CMCR00X00X,2021,336.844588454107
REGION,CMCR00X00X,2022,336.844588454107
REGION,CMCR00X00X,2023,336.844588454107
REGION,CMCR00X00X,2024,336.844588454107
REGION,CMCR00X00X,2025,336.844588454107
REGION,CMCR00X00X,2026,336.844588454107
REGION,CMCR00X00X,2027,999999999.0
REGION,CMCR00X00X,2028,999999999.0
REGION,CMCR00X00X,2029,999999999.0
REGION,CMCR00X00X,2030,999999999.0
REGION,CMCR00X00X,2031,999999999.0
REGION,CMCR00X00X,2032,999999999.0
REGION,CMCR00X00X,2033,999999999.0
REGION,CMCR00X00X,2034,999999999.0
REGION,CMCR00X00X,2035,999999999.0
REGION,CMCR00X00X,2036,999999999.0
REGION,CMCR00X00X,2037,999999999.0
REGION,CMCR00X00X,2038,999999999.0
REGION,CMCR00X00X,2039,999999999.0
REGION,CMCR00X00X,2040,999999999.0
REGION,CMCR00X00X,2041,999999999.0
REGION,CMCR00X00X,2042,999999999.0
REGION,CMCR00X00X,2043,999999999.0
REGION,CMCR00X00X,2044,999999999.0
REGION,CMCR00X00X,2045,999999999.0
REGION,CMCR00X00X,2046,999999999.0
REGION,CMCR00X00X,2047,999999999.0
REGION,CMCR00X00X,2048,999999999.0
REGION,CMCR00X00X,2049,999999999.0
REGION,CMCR00X00X,2050,999999700.883784
REGION,CMCR00X00X,2051,999999700.883784
REGION,CMCR00X00X,2052,999999662.155411
REGION,CMCR00X00X,2053,999999662.155411
REGION,CMCR00X00X,2054,999999662.155411
REGION,CMCR00X00X,2055,999999662.155411
REGION,CMCR00X00X,2056,999999662.155411
REGION,CMCR00X00X,2057,999999662.155411
REGION,CMCR00X00X,2058,999999662.155411
REGION,CMCR00X00X,2059,999999662.155411
REGION,CMCR00X00X,2060,999999662.155411
REGION,CMCR00X00X,2061,999999662.155411
REGION,CMCR00X00X,2070,999999999.0
REGION,CMCRUDPROX,2015,156.34045
REGION,CMCRUDPROX,2016,156.34045
REGION,CMCRUDPROX,2017,156.34045
REGION,CMCRUDPROX,2018,156.34045
REGION,CMCRUDPROX,2019,156.34045
REGION,CMCRUDPROX,2020,156.34045
REGION,CMCRUDPROX,2021,156.34045
REGION,CMCRUDPROX,2022,156.34045
REGION,CMCRUDPROX,2023,156.34045
REGION,CMCRUDPROX,2024,156.34045
REGION,CMCRUDPROX,2025,140.706405
REGION,CMCRUDPROX,2026,125.07236
REGION,CMCRUDPROX,2027,109.438315
REGION,CMCRUDPROX,2028,93.80427
REGION,CMCRUDPROX,2029,78.170225
REGION,CMCRUDPROX,2030,62.53618
REGION,CMCRUDPROX,2031,46.902135
REGION,CMCRUDPROX,2032,31.26809
REGION,CMCRUDPROX,2033,15.634045
REGION,CMCRUDPROX,2070,0.0
REGION,CMCRUDRE1X,2015,999999.0
REGION,CMCRUDRE1X,2016,1999998.0
REGION,CMCRUDRE1X,2017,2999997.0
REGION,CMCRUDRE1X,2018,3999996.0
REGION,CMCRUDRE1X,2019,4999995.0
REGION,CMCRUDRE1X,2020,5999994.0
REGION,CMCRUDRE1X,2021,6999993.0
REGION,CMCRUDRE1X,2022,7999992.0
REGION,CMCRUDRE1X,2023,8999991.0
REGION,CMCRUDRE1X,2024,9999990.0
REGION,CMCRUDRE1X,2025,10999989.0
REGION,CMCRUDRE1X,2026,11999988.0
REGION,CMCRUDRE1X,2027,12999987.0
REGION,CMCRUDRE1X,2028,13999986.0
REGION,CMCRUDRE1X,2029,14999985.0
REGION,CMCRUDRE1X,2030,15999984.0
REGION,CMCRUDRE1X,2031,16999983.0
REGION,CMCRUDRE1X,2032,17999982.0
REGION,CMCRUDRE1X,2033,18999981.0
REGION,CMCRUDRE1X,2034,19999980.0
REGION,CMCRUDRE1X,2035,20999979.0
REGION,CMCRUDRE1X,2036,21999978.0
REGION,CMCRUDRE1X,2037,22999977.0
REGION,CMCRUDRE1X,2038,23999976.0
REGION,CMCRUDRE1X,2039,24999975.0
REGION,CMCRUDRE1X,2040,25999974.0
REGION,CMCRUDRE1X,2041,26999973.0
REGION,CMCRUDRE1X,2042,27999972.0
REGION,CMCRUDRE1X,2043,28999971.0
REGION,CMCRUDRE1X,2044,29999970.0
REGION,CMCRUDRE1X,2045,30999969.0
REGION,CMCRUDRE1X,2046,31999968.0
REGION,CMCRUDRE1X,2047,32999967.0
REGION,CMCRUDRE1X,2048,33999966.0
REGION,CMCRUDRE1X,2049,34999965.0
REGION,CMCRUDRE1X,2050,34999965.0
REGION,CMCRUDRE1X,2051,34999965.0
REGION,CMCRUDRE1X,2052,34999965.0
REGION,CMCRUDRE1X,2053,34999965.0
REGION,CMCRUDRE1X,2054,34999965.0
REGION,CMCRUDRE1X,2055,34999965.0
REGION,CMCRUDRE1X,2056,34999965.0
REGION,CMCRUDRE1X,2057,34999965.0
REGION,CMCRUDRE1X,2058,34999965.0
REGION,CMCRUDRE1X,2059,34999965.0
REGION,CMCRUDRE1X,2060,34999965.0
REGION,CMCRUDRE1X,2061,34999965.0
REGION,CMCRUDRE1X,2062,34999965.0
REGION,CMCRUDRE1X,2063,34999965.0
REGION,CMCRUDRE1X,2064,34999965.0
REGION,CMCRUDRE1X,2065,34999965.0
REGION,CMCRUDRE1X,2066,34999965.0
REGION,CMCRUDRE1X,2067,34999965.0
REGION,CMCRUDRE1X,2068,34999965.0
REGION,CMCRUDRE1X,2069,34999965.0
REGION,CMCRUDRE1X,2070,34999965.0
REGION,CMCRUDRE2X,2015,999999.0
REGION,CMCRUDRE2X,2016,1999998.0
REGION,CMCRUDRE2X,2017,2999997.0
REGION,CMCRUDRE2X,2018,3999996.0
REGION,CMCRUDRE2X,2019,4999995.0
REGION,CMCRUDRE2X,2020,5999994.0
REGION,CMCRUDRE2X,2021,6999993.0
REGION,CMCRUDRE2X,2022,7999992.0
REGION,CMCRUDRE2X,2023,8999991.0
REGION,CMCRUDRE2X,2024,9999990.0
REGION,CMCRUDRE2X,2025,10999989.0
REGION,CMCRUDRE2X,2026,11999988.0
REGION,CMCRUDRE2X,2027,12999987.0
REGION,CMCRUDRE2X,2028,13999986.0
REGION,CMCRUDRE2X,2029,14999985.0
REGION,CMCRUDRE2X,2030,15999984.0
REGION,CMCRUDRE2X,2031,16999983.0
REGION,CMCRUDRE2X,2032,17999982.0
REGION,CMCRUDRE2X,2033,18999981.0
REGION,CMCRUDRE2X,2034,19999980.0
REGION,CMCRUDRE2X,2035,20999979.0
REGION,CMCRUDRE2X,2036,21999978.0
REGION,CMCRUDRE2X,2037,22999977.0
REGION,CMCRUDRE2X,2038,23999976.0
REGION,CMCRUDRE2X,2039,24999975.0
REGION,CMCRUDRE2X,2040,25999974.0
REGION,CMCRUDRE2X,2041,26999973.0
REGION,CMCRUDRE2X,2042,27999972.0
REGION,CMCRUDRE2X,2043,28999971.0
REGION,CMCRUDRE2X,2044,29999970.0
REGION,CMCRUDRE2X,2045,30999969.0
REGION,CMCRUDRE2X,2046,31999968.0
REGION,CMCRUDRE2X,2047,32999967.0
REGION,CMCRUDRE2X,2048,33999966.0
REGION,CMCRUDRE2X,2049,34999965.0
REGION,CMCRUDRE2X,2050,34999965.0
REGION,CMCRUDRE2X,2051,34999965.0
REGION,CMCRUDRE2X,2052,34999965.0
REGION,CMCRUDRE2X,2053,34999965.0
REGION,CMCRUDRE2X,2054,34999965.0
REGION,CMCRUDRE2X,2055,34999965.0
REGION,CMCRUDRE2X,2056,34999965.0
REGION,CMCRUDRE2X,2057,34999965.0
REGION,CMCRUDRE2X,2058,34999965.0
REGION,CMCRUDRE2X,2059,34999965.0
REGION,CMCRUDRE2X,2060,34999965.0
REGION,CMCRUDRE2X,2061,34999965.0
REGION,CMCRUDRE2X,2062,34999965.0
REGION,CMCRUDRE2X,2063,34999965.0
REGION,CMCRUDRE2X,2064,34999965.0
REGION,CMCRUDRE2X,2065,34999965.0
REGION,CMCRUDRE2X,2066,34999965.0
REGION,CMCRUDRE2X,2067,34999965.0
REGION,CMCRUDRE2X,2068,34999965.0
REGION,CMCRUDRE2X,2069,34999965.0
REGION,CMCRUDRE2X,2070,34999965.0
REGION,CMEL00T00X,2015,1.155338
REGION,CMEL00T00X,2016,1.155338
REGION,CMEL00T00X,2017,1.155338
REGION,CMEL00T00X,2018,1.155338
REGION,CMEL00T00X,2019,1.155338
REGION,CMEL00T00X,2020,1.155338
REGION,CMEL00T00X,2021,1.155338
REGION,CMEL00T00X,2022,1.155338
REGION,CMEL00T00X,2023,1.2052777056375
REGION,CMEL00T00X,2024,1.2907507361885
REGION,CMEL00T00X,2025,1.54136477319604
REGION,CMEL00T00X,2026,1.65268229508787
REGION,CMEL00T00X,2027,1.7715580267033
